platform,product_id,title,brand,category,current_price,original_price,discount,rating,reviews_count,availability,seller,express_delivery,platform_badge,sponsored,main_image,all_images,description,weight,dimensions,model_number,country_of_origin,warranty,tech_specs,variations,ships_from,delivery_date,product_url,scraped_at
jumia,133552040,Talking Early Learning Device.,,Video Games,175.0 EGP,250.0 EGP,30%,,,In Stock,Baby Mall,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/04/0255331/1.jpg?0704,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/04/0255331/1.jpg?0704 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/04/0255331/2.jpg?0704 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/04/0255331/3.jpg?0704 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/04/0255331/4.jpg?0704,"Early Learning Card Machine for KidsIntroduce your child to the world of early learning with the Toyland Rechargeable Early Learning Card Machine!This fun and interactive toy is designed to enhance your child's learning experience, providing flashcards that teach numbers,letters, animals, and more. Ideal for children in nursery, preschool, or kindergarten,it makes learning fun and engaging for both boys and girls.Key Features:Rechargeable and Convenient: The card machine is rechargeable, ensuring hours of uninterrupted learning without the need to constantly change the battery.Talking Flashcards: Includes flashcards that talk and provide auditory learning, helping children associate words with sounds and images.Supports Early Learning: Ideal for children in nursery, preschool, or kindergarten, the toy covers essential early learning topics such as numbers, animals, colors, and more.Interactive and Fun: Designed to keep children engaged with bright, colorful flashcards and lively sounds that make learning exciting.Portable and Easy to Use: The small size and easy-to-use design make it an ideal educational toy for travel or homeschooling.Why Parents Love It: Parents appreciate this educational toy's role in developing language skills,cognitive abilities, and early learning concepts in a fun way. Its rechargeable design and easy-to-use flashcards make it a convenient and effective learning tool for children.",,,,,,"{""SKU"": ""GE810EC1PXMM5NAFAMZ""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/generic-talking-early-learning-device.-133552040.html,2026-03-28T02:58:55.282578
jumia,130960556,Dobe Dobe TP5-0541 Silicone Case for PS5,Dobe,Video Games,189.0 EGP,299.0 EGP,37%,,,In Stock,EGYTECH1,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/65/5069031/1.jpg?2027,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/65/5069031/1.jpg?2027," Descriptions:- Personalize your controller and protect your controller against normal drops, dirt and scratches from daily use.- Non-slip surface to provide better grip and enhance gaming performance.- Precise cut design. Easy access to all buttons, controls and ports without remove the skin.- Compatible with PS5 controllers only.Package Includes:1 x Silicone Case ",,,TP5-0541,China,,"{""SKU"": ""DO871EC2QJDXZNAFAMZ"", ""GTIN Barcode"": ""06972520252983"", ""Model"": ""TP5-0541"", ""Production Country"": ""China"", ""Color"": ""Red"", ""Main Material"": ""SILICONE""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/dobe-dobe-tp5-0541-silicone-case-for-ps5-130960556.html,2026-03-28T02:58:55.282578
jumia,130960468,Dobe Dobe TP5-0512 Silicone Case for PS5 - Red,Dobe,Video Games,189.0 EGP,299.0 EGP,37%,5,1,In Stock,EGYTECH1,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/86/4069031/1.jpg?2028,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/86/4069031/1.jpg?2028 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/86/4069031/2.jpg?2028 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/86/4069031/3.jpg?2028 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/86/4069031/4.jpg?2028 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/86/4069031/5.jpg?2028," Descriptions:- Personalize your controller and protect your controller against normal drops, dirt and scratches from daily use.- Non-slip surface to provide better grip and enhance gaming performance.- Precise cut design. Easy access to all buttons, controls and ports without remove the skin.- Compatible with PS5 controllers only.Package Includes:1 x Silicone Case ",,,,China,,"{""SKU"": ""DO871EC32ZCHJNAFAMZ"", ""GTIN Barcode"": ""06972520252754"", ""Production Country"": ""China"", ""Color"": ""Red"", ""Main Material"": ""SILICONE""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/dobe-dobe-tp5-0512-silicone-case-for-ps5-red-130960468.html,2026-03-28T02:58:55.282578
jumia,134134263,"Magnetic Charging Cable USB Type-A to Type-C – Fast Power Transfer, Tangle-Free Flexible Design with Magnetic Wrap Storage – Durable Connector and Stable Charging for Daily Mobile Use – White",,Video Games,135.0 EGP,250.0 EGP,46%,,,In Stock,High Quality Store 3,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/36/2431431/1.jpg?1426,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/36/2431431/1.jpg?1426 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/36/2431431/2.jpg?1426 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/36/2431431/3.jpg?1426 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/36/2431431/4.jpg?1426,"The magnetic charging cable from USB Type-A to Type-C delivers fast power transfer and stable charging for daily use with mobile phones and compatible devices. It features a flexible tangle-free design with magnetic wrap storage for easy organization and cable protection. The durable connector ensures a secure and reliable connection, making it ideal for home, office, or travel use. The white color offers a clean and elegant look while maintaining dependable charging performance.",,,,,,"{""SKU"": ""GE810EA2945VRNAFAMZ"", ""Color"": ""ابيض""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/generic-magnetic-charging-cable-usb-type-a-to-type-c-fast-power-transfer-tangle-free-flexible-design-with-magnetic-wrap-storage-durable-connector-and-stable-charging-for-daily-mobile-use-white-134134263.html,2026-03-28T02:58:55.282578
jumia,134065004,Point CONVERT DP MALE TO HD FEMALE,Point,Video Games,150.0 EGP,,,,,In Stock,Point Storee,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/40/0560431/1.jpg?1549,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/40/0560431/1.jpg?1549 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/40/0560431/2.jpg?1549 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/40/0560431/3.jpg?1549,بلد الصنع: Chinaالحجم (طولx عرضx ارتفاع سم): 1*1*1اللون: blackالخامه الرئيسية: plastic,,,,China,,"{""SKU"": ""PO355EA2BDVXNNAFAMZ"", ""Production Country"": ""China"", ""Color"": ""black""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/point-convert-dp-male-to-hd-female-134065004.html,2026-03-28T02:58:55.282578
jumia,134122729,Keris Small Food Thermal Case  ( suitable  for  one  person),Keris,Video Games,70.0 EGP,90.0 EGP,22%,,,In Stock,ElMossky Market,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/92/7221431/1.jpg?1389,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/92/7221431/1.jpg?1389,مناسبة لفرد واحد نظرا لصغر حجمها  بها عازال حرارى لحفظ الطعام بارد أو ساخنخفيفيةغلق وفتح من سوستة,,,,,,"{""SKU"": ""KE676EA36QPCVNAFAMZ"", ""Color"": ""أزرق""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/keris-small-food-thermal-case-suitable-for-one-person-134122729.html,2026-03-28T02:58:55.282578
jumia,133672976,PUBG Mobile Game Pad Handle,,Video Games,149.0 EGP,195.0 EGP,24%,,,Out of Stock,Jumia,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/67/9276331/1.jpg?6360,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/67/9276331/1.jpg?6360 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/67/9276331/2.jpg?6360,وحدة تحكم الألعاب للهاتف المحمول RETRACK K21 PUBG - لون أسود,,,,,,"{""SKU"": ""GE810EC2RZ9SHNAFAMZ"", ""Color"": ""black""}",,,,https://www.jumia.com.eg/generic-pubg-mobile-game-pad-handle-133672976.html,2026-03-28T02:58:55.282578
jumia,134258741,FLIP COVER with Card Slots Compatible with Galaxy S23FE 5G-BLACK,,Video Games,199.0 EGP,300.0 EGP,34%,,,In Stock,El Captain Marketplace,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/14/7852431/1.jpg?4756,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/14/7852431/1.jpg?4756,"Protect your device from scratches, drops, shock and dustSimple and attractive design gives your phone a unique and elegant lookAccurate cutouts render easy access to all ports and buttonsProvides protection without weighing down your phone with extra bulk",,,,China,,"{""SKU"": ""GE810EA1WC8UZNAFAMZ"", ""Production Country"": ""China"", ""Color"": ""BLACK""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/generic-flip-cover-with-card-slots-compatible-with-galaxy-s23fe-5g-black-134258741.html,2026-03-28T02:58:59.587508
jumia,134270538,PlayStation 2 to PC USB Game Controller Adapter - Two-Player Adapter to Play PlayStation 2 Controllers on PC,,Video Games,140.0 EGP,170.0 EGP,18%,,,In Stock,Yasme,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/83/5072431/1.jpg?8657,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/83/5072431/1.jpg?8657,"Enhance your gaming experience with the GameNovobia PlayStation 2 Controller Adapter. This innovative device allows you to connect up to two PlayStation 2 controllers to your PC, giving you the ability to play your favorite games using the controllers you love.",,,,,,"{""SKU"": ""GE810EA31973FNAFAMZ"", ""Color"": ""Blue""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/generic-playstation-2-to-pc-usb-game-controller-adapter-two-player-adapter-to-play-playstation-2-controllers-on-pc-134270538.html,2026-03-28T02:58:59.587508
jumia,41966288,vable PS4 Skin Game Machine Accessories Stickers PVC,,Video Games,200.0 EGP,,,4,1,Out of Stock,Jumia,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/88/266914/1.jpg?1889,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/88/266914/1.jpg?1889 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/88/266914/2.jpg?1889,"Removable adhesive backed.Stylish and fashionable design, best PVC material, environment-friendly and comfortable feeling.Easy to use, personalize your console and controller, prevent your console from scratch, dust, dirt and damages.Can be easily and completely removed without leaving any sticky residue.",,,,,,"{""SKU"": ""GE810EA1GJV6QNAFAMZ"", ""Size (L x W x H cm)"": ""10.00×10.00×3.00"", ""Color"": ""naturla"", ""Main Material"": ""N/A""}",,,,https://www.jumia.com.eg/generic-vable-ps4-skin-game-machine-accessories-stickers-pvc-41966288.html,2026-03-28T02:58:59.587508
jumia,15980769,STUDIO W2K Micro USB Charge Cable for PS4,STUDIO W2K,Video Games,95.0 EGP,,,,,Out of Stock,Jumia,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/96/708951/1.jpg?0268,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/96/708951/1.jpg?0268,  Name: USB Cable For PS4 Controller. Length for the cable: 100CM (About 39.37 INCH). Compatible With: For PS4 Controller.  ,,,,,,"{""SKU"": ""ST158EL1LKT3RNAFAMZ"", ""Color"": ""Black""}",,,,https://www.jumia.com.eg/studio-w2k-micro-usb-charge-cable-for-ps4-15980769.html,2026-03-28T02:58:59.587508
jumia,133384543,"Kitchen Dishwashing Gloves, Long Sleeve, Latex, Waterproof, Non-Slip, Household Tools",,Video Games,49.99 EGP,100.0 EGP,50%,5,1,Out of Stock,Jumia,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/34/5483331/1.jpg?7503,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/34/5483331/1.jpg?7503 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/34/5483331/2.jpg?7503 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/34/5483331/3.jpg?7503 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/34/5483331/4.jpg?7503 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/34/5483331/5.jpg?7503 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/34/5483331/6.jpg?7503 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/34/5483331/7.jpg?7503 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/34/5483331/8.jpg?7503,Material: Latex rubberColor: TransparentSKU: GE810EA283U5PNAFAMZ,,,,,,"{""SKU"": ""GE810EA283U5PNAFAMZ"", ""Color"": ""Transparent""}",,,,https://www.jumia.com.eg/generic-kitchen-dishwashing-gloves-long-sleeve-latex-waterproof-non-slip-household-tools-133384543.html,2026-03-28T02:58:59.587508
jumia,130959991,2x Battery 4800mAh Pack with Charging Cable for Xbox 360 Wireless Controller,,Video Games,499.0 EGP,,,4,5,In Stock,EGYTECH1,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/19/9959031/1.jpg?2027,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/19/9959031/1.jpg?2027 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/19/9959031/2.jpg?2027 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/19/9959031/3.jpg?2027," for Xbox 360 Wireless Controller, compatible with game consoles. It features fast charging and includes a cable, battery, charger, and kit. The charger has a USB connectivity technology, proprietary connector type, and 2 amps current rating. It is CE certified, made of plastic, and comes in standard packaging. The charger has a power source type of plug-in electric and a unit count of 1. The main power connector type is proprietary (Xbox 360 wireless controller charging connector). ",,,,China,,"{""SKU"": ""GE810EA1ZFXFJNAFAMZ"", ""GTIN Barcode"": ""00585370836010"", ""Production Country"": ""China"", ""Color"": ""Black"", ""Main Material"": ""Plastic""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/generic-2x-battery-4800mah-pack-with-charging-cable-for-xbox-360-wireless-controller-130959991.html,2026-03-28T02:59:38.200574
jumia,85433160,Atari Super Mario Super 8-bit Game TV Console,Atari,Video Games,427.0 EGP,437.0 EGP,2%,3.2,12,In Stock,magdy electronic,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/06/133458/1.jpg?9853,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/06/133458/1.jpg?9853 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/06/133458/2.jpg?8181 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/06/133458/3.jpg?8181,"Games Atari contains internal game, including more variety games.Comes with 2 micro controller1 pistolOuter Carton shape may vary of pic.",,,,,,"{""SKU"": ""AT905EC03NGLUNAFAMZ"", ""Color"": ""Blue Sky, Gray""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/atari-super-mario-super-8-bit-game-tv-console-85433160.html,2026-03-28T02:59:38.200574
jumia,133874976,ZERO Wireless Controller PlayStation3,ZERO,Video Games,360.0 EGP,575.0 EGP,37%,5,1,In Stock,tahaahmad,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/67/9478331/1.jpg?8380,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/67/9478331/1.jpg?8380 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/67/9478331/2.jpg?8380 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/67/9478331/3.jpg?8380 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/67/9478331/4.jpg?8380,ذراع تحكم لاسلكي لجهاز بلاي ستيشن 3 وأجهزة الكمبيوتر، ذراع دابل شوك بتصميم كلاسيكي ومزود بخاصية الاهتزاز المزدوج (الكابل غير متضمن)، لون أسود,,,,China,,"{""SKU"": ""SO298EA2RZPDLNAFAMZ"", ""Production Country"": ""China"", ""Size (L x W x H cm)"": ""25*20"", ""Color"": ""black"", ""Main Material"": ""plastic""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/zero-wireless-controller-playstation3-133874976.html,2026-03-28T02:59:38.200574
jumia,45074874,Atari Super 8-bit Game Super Mario TV Console - 2725603139442,Atari,Video Games,445.0 EGP,,,4.1,21,In Stock,Kamel Abdelmalek,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/47/847054/1.jpg?2493,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/47/847054/1.jpg?2493,"Games Atari contains internal game, including more variety games.Comes with 2 micro controller1 pistolOuter Carton shape may vary of pic.",,,B098TWCQ1T,,,"{""SKU"": ""AT905EC0SHJ0UNAFAMZ"", ""Model"": ""B098TWCQ1T"", ""Color"": ""Variable"", ""Main Material"": ""Plastic""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/atari-super-8-bit-game-super-mario-tv-console-2725603139442-45074874.html,2026-03-28T02:59:38.200574
jumia,133882067,Life Tec Gamepad Tec G-600D,Life Tec,Video Games,499.0 EGP,750.0 EGP,33%,,,In Stock,tahaahmad,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/76/0288331/1.jpg?6298,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/76/0288331/1.jpg?6298 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/76/0288331/2.jpg?6298,Compatible with window 98/2000/ME/XP/NT/VistaSupport USB port as 4 axis 12 buttons with view hat,,,G-600D,China,,"{""SKU"": ""LI303EA2WSWPTNAFAMZ"", ""Model"": ""G-600D"", ""Production Country"": ""China"", ""Color"": ""فضى اسود"", ""Main Material"": ""فولاز""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/life-tec-gamepad-tec-g-600d-133882067.html,2026-03-28T02:59:38.200574
jumia,131423143,Dobe Dobe TP5-0559 Silicone Protective Case for PS5 Controller - Black,Dobe,Video Games,225.0 EGP,299.0 EGP,25%,5,3,In Stock,EGYTECH1,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/34/1324131/1.jpg?8129,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/34/1324131/1.jpg?8129 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/34/1324131/2.jpg?8129 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/34/1324131/3.jpg?8129," Brand: DobeCover Type: Gaming Controller CoverCompatible With: Game Consoles & ControllerCompatible With Model: PS5 ControllerMaterial: SiliconeKey Features:- Prevents slipping, Protect your console from bumps and scratches.- Make your gamepad console safe, new and fashionable. Easy to install and remove.- Anti-sweat and non-slip design with particles.Model Number: TP5-0559Color: Black ",,,,China,,"{""SKU"": ""DO871EC27UX8DNAFAMZ"", ""Production Country"": ""China"", ""Color"": ""Black"", ""Main Material"": ""Silicone""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/dobe-dobe-tp5-0559-silicone-protective-case-for-ps5-controller-black-131423143.html,2026-03-28T02:59:38.200574
jumia,45385857,Dobe Dobe Silicone Cover Case for PS4 DualShock Controller - Black,Dobe,Video Games,269.0 EGP,,,5,1,In Stock,Games2Egypt,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/75/858354/1.jpg?4077,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/75/858354/1.jpg?4077,  Silicone protection case for Sony PS4 DualShock controller. Silicone grips for the analogs of the controller. Protects the controller from dirt & scratches. Precise hole position. Soft & smooth surface.  ,,,,,,"{""SKU"": ""DO871EA195WOINAFAMZ"", ""Size (L x W x H cm)"": ""20.9 x 8.9 x 4.5 cm"", ""Color"": ""Black"", ""Main Material"": ""Silicone""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/dobe-dobe-silicone-cover-case-for-ps4-dualshock-controller-black-45385857.html,2026-03-28T02:59:38.200574
jumia,134116200,Ovann X27 Gaming Headset,Ovann,Video Games,475.0 EGP,650.0 EGP,27%,,,In Stock,tahaahmad,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/00/2611431/1.jpg?1665,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/00/2611431/1.jpg?1665 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/00/2611431/2.jpg?1665 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/00/2611431/3.jpg?1665 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/00/2611431/4.jpg?1665,سماعة رأس للألعاب للمبتدئين مزودة بميكروفون قابل للفصل ومحرك صوت نيوديميوم عالي الأداء بقطر 40 مم لتوفير صوت مباشر وواضح. متوافقة مع أجهزة الكمبيوتر الشخصية، وبلاي ستيشن 4، وإكس بوكس ​​ون، والهواتف الذكية/الأجهزة اللوحية. ,,,,,,"{""SKU"": ""OV183EA1NOXZRNAFAMZ"", ""Color"": ""اسود واخضر""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/ovann-x27-gaming-headset-134116200.html,2026-03-28T02:59:38.200574
jumia,45385874,Kontrolfreek Kontrol Freek Warzone for PS4 & PS5 - Enhanced Performance,Kontrolfreek,Video Games,259.0 EGP,,,,,In Stock,Games2Egypt,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/47/858354/1.jpg?4074,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/47/858354/1.jpg?4074 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/47/858354/2.jpg?4074,  Thumbsticks for PlayStation 4 and PlayStation 5 controllers. This Kontrolfreek adds height to the controller joystick. It makes you shoot with more accuracy. It provides high performance in gaming.  ,,,,,,"{""SKU"": ""KO235EA0SHRQQNAFAMZ""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/kontrolfreek-kontrol-freek-warzone-for-ps4-ps5-enhanced-performance-45385874.html,2026-03-28T02:59:38.200574
jumia,129933499,"DUALSHOCK3 Wireless Controller - Compatible with PS1, PS2, PS3 - Immersive Gaming Experience",,Video Games,408.0 EGP,,,1,1,In Stock,WireOut Marketplace,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/99/4339921/1.jpg?2330,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/99/4339921/1.jpg?2330 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/99/4339921/2.jpg?2330 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/99/4339921/3.jpg?2330 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/99/4339921/4.jpg?2330 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/99/4339921/5.jpg?2330 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/99/4339921/6.jpg?2330,  Wireless Bluetooth connectivity. Intense vibration feedback for immersive gameplay. SIXAXIS motion-sensing technology for precision. Ergonomic design for comfortable handling. Compatible with PS3 and PS2 software with required updates.  ,,,DUALSHOCK3,,,"{""SKU"": ""GE810EA3AQK94NAFAMZ"", ""Model"": ""DUALSHOCK3"", ""Color"": ""Black""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/generic-dualshock3-wireless-controller-compatible-with-ps1-ps2-ps3-immersive-gaming-experience-129933499.html,2026-03-28T02:59:38.200574
jumia,133948388,Gigamax GP-8032 Dual Player PC Gaming Controller,Gigamax,Video Games,350.0 EGP,450.0 EGP,22%,,,In Stock,tahaahmad,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/88/3849331/1.jpg?9027,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/88/3849331/1.jpg?9027,جهاز تحكم جيجاماكس المزدوج للألعاب على الكمبيوتر هو الخيار المثالي لعشاق الألعاب الذين يرغبون في تجربة تفاعلية مثيرة. مصمم للاعبين اثنين، يوفر لك هذا الجهاز مجموعة من الميزات المتطورة لتعزيز تجربتك في اللعب. ,,,GP-8032,China,,"{""SKU"": ""GI427EA345QQTNAFAMZ"", ""Model"": ""GP-8032"", ""Production Country"": ""China"", ""Color"": ""BLACK"", ""Main Material"": ""PLASTIC""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/gigamax-gp-8032-dual-player-pc-gaming-controller-133948388.html,2026-03-28T02:59:38.200574
jumia,130966237,Oivo Oivo Dual Charging Stand for PS4 Slim/Pro Controller - Black,Oivo,Video Games,275.0 EGP,499.0 EGP,45%,5,1,In Stock,EGYTECH1,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/73/2669031/1.jpg?1791,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/73/2669031/1.jpg?1791 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/73/2669031/2.jpg?1791 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/73/2669031/3.jpg?1791,  Allows you to securely store and charge up two PS4 controllers simultaneously. Power through the USB port from either the PS4 or PC. Two controllers can be charged simultaneously. Connecting the cable will also allow charging while still being used. Full charge can be completed within 2 hours when charging one single controller. Full charge to two controllers simultaneously within 4 hours.  ,,,,China,Replacement by Vendor,"{""SKU"": ""OI918EA2V5PLJNAFAMZ"", ""GTIN Barcode"": ""06934043940037"", ""Production Country"": ""China"", ""Color"": ""Black"", ""Warranty Type"": ""Replacement by Vendor""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/oivo-oivo-dual-charging-stand-for-ps4-slimpro-controller-black-130966237.html,2026-03-28T02:59:38.200574
jumia,47570631,Game Controller Compatible with PS3 - Strong Vibration Feedback,,Video Games,408.0 EGP,,,3.8,6,In Stock,WireOut Marketplace,,,,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/13/607574/1.jpg?5044,https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/13/607574/1.jpg?5044 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/13/607574/2.jpg?5044 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/13/607574/3.jpg?5044 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/13/607574/4.jpg?5044 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/13/607574/5.jpg?5044 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/13/607574/6.jpg?5044 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/13/607574/7.jpg?5044 | https://eg.jumia.is/unsafe/fit-in/680x680/filters:fill(white)/product/13/607574/8.jpg?5044,  Game controller wireless Compatible with PS3 High-performance wireless controller Built-in vibration motor for feedback  ,,,controller ps3,China,,"{""SKU"": ""GE810EA083NO6NAFAMZ"", ""Model"": ""controller ps3"", ""Production Country"": ""China"", ""Size (L x W x H cm)"": ""17 x 6 x 18"", ""Color"": ""Black"", ""Main Material"": ""Plastic""}",,Free deliveryto 6th of October,,https://www.jumia.com.eg/generic-game-controller-compatible-with-ps3-strong-vibration-feedback-47570631.html,2026-03-28T02:59:38.200574
