platform,product_id,title,brand,category,current_price,original_price,discount,rating,reviews_count,availability,seller,express_delivery,platform_badge,sponsored,main_image,all_images,description,weight,dimensions,model_number,country_of_origin,warranty,tech_specs,variations,ships_from,delivery_date,product_url,scraped_at
noon,Z34C6669ACA4AA89F680BZ,"Girls' sports tracksuit, made of sporty fabric, with a zipper in the front",Caesar,Women's Watches,352 EGP,820 EGP,57%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z34C6669ACA4AA89F680BZ/45/1761829679/53e37c57-fd24-4043-857b-5ecee8c90ad1.jpg,https://f.nooncdn.com/p/pzsku/Z34C6669ACA4AA89F680BZ/45/1761829679/53e37c57-fd24-4043-857b-5ecee8c90ad1.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/girls-sports-tracksuit-made-of-sporty-fabric-with-a-zipper-in-the-front/p/?o=Z34C6669ACA4AA89F680BZ,2026-03-28T20:22:33.308860
noon,ZABE10D3F1AD0CA64AE40Z,Vienna Elite 58 - Women's Padded Half Cup Bra,Vienna Lingerie,Women's Watches,,300 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZABE10D3F1AD0CA64AE40Z/45/1747760019/a8fa09e8-99d7-4b61-b9c0-b4282c6e50b0.jpg,https://f.nooncdn.com/p/pzsku/ZABE10D3F1AD0CA64AE40Z/45/1747760019/a8fa09e8-99d7-4b61-b9c0-b4282c6e50b0.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/vienna-elite-58-women-s-padded-half-cup-bra/p/?o=ZABE10D3F1AD0CA64AE40Z,2026-03-28T20:22:33.308863
noon,Z23AD6E7BE77D1CD5B083Z,Pack Of 3 Men's Longsleeve T-shirts,trendyol,Women's Watches,1624 EGP,2499 EGP,35%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z23AD6E7BE77D1CD5B083Z/45/1767014155/0c72a3e3-22ca-4390-80f7-a32171f9e05e.jpg,https://f.nooncdn.com/p/pzsku/Z23AD6E7BE77D1CD5B083Z/45/1767014155/0c72a3e3-22ca-4390-80f7-a32171f9e05e.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/pack-of-3-men-s-longsleeve-t-shirts/p/?o=Z23AD6E7BE77D1CD5B083Z,2026-03-28T20:22:33.308867
noon,Z5C20D87B61DEE7B8545FZ,Bundle Of (3) Men Undershirts Cotton,Mesery,Women's Watches,329 EGP,644 EGP,49%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z5C20D87B61DEE7B8545FZ/45/_/1674309881/699bd5f9-143b-4406-97f1-b948c6c89051.jpg,https://f.nooncdn.com/p/pzsku/Z5C20D87B61DEE7B8545FZ/45/_/1674309881/699bd5f9-143b-4406-97f1-b948c6c89051.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/bundle-of-3-men-undershirts-cotton/p/?o=Z5C20D87B61DEE7B8545FZ,2026-03-28T20:22:33.308871
noon,ZDDFAE414FAA666F948ABZ,Andy Pink Quartz Sun Lente: S45 - Unisex  Round Sunglasses,BARNER,Women's Watches,3999 EGP,4250 EGP,6%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZDDFAE414FAA666F948ABZ/45/_/1772024571/19cb0a29-4106-4a21-9431-d8fae16f0eee.jpg,https://f.nooncdn.com/p/pzsku/ZDDFAE414FAA666F948ABZ/45/_/1772024571/19cb0a29-4106-4a21-9431-d8fae16f0eee.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/andy-pink-quartz-sun-lente-s45-unisex-round-sunglasses/p/?o=ZDDFAE414FAA666F948ABZ,2026-03-28T20:22:33.308875
noon,ZA5694426972185E00438Z,DiceÂ® Men Low Cut Sport Socks Bundle of 5 (Different Colors),,Women's Watches,225 EGP,249 EGP,10%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZA5694426972185E00438Z/45/1766255074/0c358780-37df-4acf-8225-2d41ce5ebb1a.jpg,https://f.nooncdn.com/p/pzsku/ZA5694426972185E00438Z/45/1766255074/0c358780-37df-4acf-8225-2d41ce5ebb1a.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/dice-men-low-cut-sport-socks-bundle-of-5-different-colors/p/?o=ZA5694426972185E00438Z,2026-03-28T20:22:33.308879
noon,Z2510C6B3692B6F2FF18CZ,Women Casual Vintage Square Oversized Fashion Sunglasses,Shein,Women's Watches,319.99 EGP,699 EGP,54%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z2510C6B3692B6F2FF18CZ/45/_/1772540582/1a1dd28b-5a6a-47a5-b4f6-62ee2e080566.jpg,https://f.nooncdn.com/p/pzsku/Z2510C6B3692B6F2FF18CZ/45/_/1772540582/1a1dd28b-5a6a-47a5-b4f6-62ee2e080566.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/women-casual-vintage-square-oversized-fashion-sunglasses/p/?o=Z2510C6B3692B6F2FF18CZ,2026-03-28T20:22:33.308884
noon,Z7C251717CEB2EAE86581Z,AE Ne(x)t Level Kick Bootcut Jean,American Eagle,Women's Watches,1100 EGP,4300 EGP,74%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z7C251717CEB2EAE86581Z/45/1753962491/b08fc5d5-ba8f-40ac-8ae2-d8980305985f.jpg,https://f.nooncdn.com/p/pzsku/Z7C251717CEB2EAE86581Z/45/1753962491/b08fc5d5-ba8f-40ac-8ae2-d8980305985f.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/ae-ne-x-t-level-kick-bootcut-jean/p/?o=Z7C251717CEB2EAE86581Z,2026-03-28T20:22:33.308888
noon,Z9E05D0A317E7CA603F55Z,Elasticated Waist Boys' Jogger Sweatpants,LC WAIKIKI,Women's Watches,310 EGP,499 EGP,38%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/a93fda761ac35a85b829524e5bdfaaa3|pzsku/Z9E05D0A317E7CA603F55Z/45/1769943427/58ff354e-9bf3-4854-be72-c70dd4b7dc95.jpg,https://f.nooncdn.com/p/a93fda761ac35a85b829524e5bdfaaa3|pzsku/Z9E05D0A317E7CA603F55Z/45/1769943427/58ff354e-9bf3-4854-be72-c70dd4b7dc95.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/elasticated-waist-boys-jogger-sweatpants/p/?o=Z9E05D0A317E7CA603F55Z,2026-03-28T20:22:33.308892
noon,ZC7DA8937398D9DFD6B5CZ,Womenâs Nike Sportswear Phoenix Fleece Pullover Hoodie (Oversized),Nike,Women's Watches,3479 EGP,5999 EGP,42%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZC7DA8937398D9DFD6B5CZ/45/1764166569/de441a5c-9dfc-4e3d-ac13-b366ec6b8eed.jpg,https://f.nooncdn.com/p/pzsku/ZC7DA8937398D9DFD6B5CZ/45/1764166569/de441a5c-9dfc-4e3d-ac13-b366ec6b8eed.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/women-s-nike-sportswear-phoenix-fleece-pullover-hoodie-oversized/p/?o=ZC7DA8937398D9DFD6B5CZ,2026-03-28T20:22:33.308896
noon,Z1B6ECEA6C6723B47843AZ,Backpack Umbrella Baby  for Diapers and Bottles black,umbrella,Women's Watches,1210 EGP,2300 EGP,47%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z1B6ECEA6C6723B47843AZ/45/1758580167/987421f2-8b24-4121-a1fc-878b8c5d73b6.jpg,https://f.nooncdn.com/p/pzsku/Z1B6ECEA6C6723B47843AZ/45/1758580167/987421f2-8b24-4121-a1fc-878b8c5d73b6.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/backpack-umbrella-baby-for-diapers-and-bottles-black/p/?o=Z1B6ECEA6C6723B47843AZ,2026-03-28T20:22:33.308900
noon,ZC02B701A0FC16D0E978DZ,Edgeride,SKECHERS,Women's Watches,3475 EGP,6969 EGP,50%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZC02B701A0FC16D0E978DZ/45/_/1740653873/8ba98b56-2039-43b6-8169-23ee0af652b7.jpg,https://f.nooncdn.com/p/pzsku/ZC02B701A0FC16D0E978DZ/45/_/1740653873/8ba98b56-2039-43b6-8169-23ee0af652b7.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/edgeride/p/?o=ZC02B701A0FC16D0E978DZ,2026-03-28T20:22:33.308904
noon,Z83FA8E0A207AC8FB49BDZ,"Lucid's latest maternity bag set includes a water-resistant leather changing mat, a thermal bottle warmer with a heating element, and a small pouch",,Women's Watches,1490 EGP,1890 EGP,21%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z83FA8E0A207AC8FB49BDZ/45/_/1772665928/eb117609-09c7-42e5-a406-157a20d145ca.jpg,https://f.nooncdn.com/p/pzsku/Z83FA8E0A207AC8FB49BDZ/45/_/1772665928/eb117609-09c7-42e5-a406-157a20d145ca.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/lucid-s-latest-maternity-bag-set-includes-a-water-resistant-leather-changing-mat-a-thermal-bottle-warmer-with-a-heating-element-and-a-small-pouch/p/?o=Z83FA8E0A207AC8FB49BDZ,2026-03-28T20:22:33.308908
noon,ZB74E80FFBE710665B73AZ,"Onda Airbag Comfortable, Light Weight & Stylish Clog for Women - Black",,Women's Watches,192 EGP,240 EGP,20%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZB74E80FFBE710665B73AZ/45/1747295322/7c388667-ec2c-44cc-961c-1bd3c0ac2e77.jpg,https://f.nooncdn.com/p/pzsku/ZB74E80FFBE710665B73AZ/45/1747295322/7c388667-ec2c-44cc-961c-1bd3c0ac2e77.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/onda-airbag-comfortable-light-weight-stylish-clog-for-women-black/p/?o=ZB74E80FFBE710665B73AZ,2026-03-28T20:22:33.308912
noon,ZB116633E707758E367A0Z,Nike Omni Multi-Court PS,,Women's Watches,2335 EGP,4750 EGP,51%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZB116633E707758E367A0Z/45/1744312559/2db7cc95-1b99-4532-85d8-c7b3825aaa65.jpg,https://f.nooncdn.com/p/pzsku/ZB116633E707758E367A0Z/45/1744312559/2db7cc95-1b99-4532-85d8-c7b3825aaa65.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/nike-omni-multi-court-ps/p/?o=ZB116633E707758E367A0Z,2026-03-28T20:22:33.308916
noon,Z946802942FA4991E422CZ,Velvet Classic Pyjama - Dark Grey,Elegant,Women's Watches,,540 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/bb30e3e9a1315b3aae06a7532593345c|pzsku/Z946802942FA4991E422CZ/45/1768735698/c69155c2-48a0-4811-9ce6-e7999810a46c.jpg,https://f.nooncdn.com/p/bb30e3e9a1315b3aae06a7532593345c|pzsku/Z946802942FA4991E422CZ/45/1768735698/c69155c2-48a0-4811-9ce6-e7999810a46c.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/velvet-classic-pyjama-dark-grey/p/?o=Z946802942FA4991E422CZ,2026-03-28T20:22:33.308919
noon,ZF7A5FADCB51571C456CBZ,Go Walk Max,SKECHERS,Women's Watches,3019 EGP,6039 EGP,50%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZF7A5FADCB51571C456CBZ/45/_/1740653877/e2bafe77-206e-463c-b71c-f23a9b6b2b49.jpg,https://f.nooncdn.com/p/pzsku/ZF7A5FADCB51571C456CBZ/45/_/1740653877/e2bafe77-206e-463c-b71c-f23a9b6b2b49.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/go-walk-max/p/?o=ZF7A5FADCB51571C456CBZ,2026-03-28T20:22:33.308923
noon,ZAB2EE6D5CD312BAE49EAZ,Ankle Western Boot,TGS,Women's Watches,1318 EGP,2109 EGP,38%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZAB2EE6D5CD312BAE49EAZ/45/_/1740306399/e6fb636c-d35e-42a0-92d6-9c92fd038f4b.jpg,https://f.nooncdn.com/p/pzsku/ZAB2EE6D5CD312BAE49EAZ/45/_/1740306399/e6fb636c-d35e-42a0-92d6-9c92fd038f4b.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/ankle-western-boot/p/?o=ZAB2EE6D5CD312BAE49EAZ,2026-03-28T20:22:33.308927
noon,ZAF4D4824FF45D803A4A4Z,Kalia Pack of 6 Printed Cotton Brief Panties Underwear for Women,,Women's Watches,419 EGP,680 EGP,38%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZAF4D4824FF45D803A4A4Z/45/_/1737067126/f857d95a-9a01-4ff2-a2a8-8d68e4b69eb7.jpg,https://f.nooncdn.com/p/pzsku/ZAF4D4824FF45D803A4A4Z/45/_/1737067126/f857d95a-9a01-4ff2-a2a8-8d68e4b69eb7.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/kalia-pack-of-6-printed-cotton-brief-panties-underwear-for-women/p/?o=ZAF4D4824FF45D803A4A4Z,2026-03-28T20:23:12.566194
noon,ZA03045CEE81DE0200D6CZ,Cottonil Pack of 3 Cotton Design Boxer Underwear for Men,,Women's Watches,539 EGP,725 EGP,26%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZA03045CEE81DE0200D6CZ/45/_/1734050176/7c704e40-7341-46c6-8a7c-55352a055822.jpg,https://f.nooncdn.com/p/pzsku/ZA03045CEE81DE0200D6CZ/45/_/1734050176/7c704e40-7341-46c6-8a7c-55352a055822.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/cottonil-pack-of-3-cotton-design-boxer-underwear-for-men/p/?o=ZA03045CEE81DE0200D6CZ,2026-03-28T20:23:12.566201
noon,Z4C60ACBC433B5CA98E7FZ,Slip-Ins: Bobs B Love - True Delight-Shoes,SKECHERS,Women's Watches,3788 EGP,6069 EGP,38%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z4C60ACBC433B5CA98E7FZ/45/1765879722/13b6a125-e673-44e0-b4df-a2289b7b3b66.jpg,https://f.nooncdn.com/p/pzsku/Z4C60ACBC433B5CA98E7FZ/45/1765879722/13b6a125-e673-44e0-b4df-a2289b7b3b66.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/slip-ins-bobs-b-love-true-delight-shoes/p/?o=Z4C60ACBC433B5CA98E7FZ,2026-03-28T20:23:12.566206
noon,Z6CB801E8C26736925E32Z,VERO MODA Womens Tessa Wide Denim Jeans Ra380,,Women's Watches,1019 EGP,3399 EGP,70%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z6CB801E8C26736925E32Z/45/1741083329/ef1cd56a-fc40-4625-a3a2-b93a9f3dea76.jpg,https://f.nooncdn.com/p/pzsku/Z6CB801E8C26736925E32Z/45/1741083329/ef1cd56a-fc40-4625-a3a2-b93a9f3dea76.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/vero-moda-womens-tessa-wide-denim-jeans-ra380/p/?o=Z6CB801E8C26736925E32Z,2026-03-28T20:23:12.566210
noon,ZFBB5C7EFD5D9B7054CF4Z,Classic Clogs,crocs,Women's Watches,1237 EGP,2229 EGP,45%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZFBB5C7EFD5D9B7054CF4Z/45/_/1715860062/3ef3753a-946e-4bde-a722-04dc0a609a7a.jpg,https://f.nooncdn.com/p/pzsku/ZFBB5C7EFD5D9B7054CF4Z/45/_/1715860062/3ef3753a-946e-4bde-a722-04dc0a609a7a.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/classic-clogs/p/?o=ZFBB5C7EFD5D9B7054CF4Z,2026-03-28T20:23:12.566215
noon,Z42550082C4FCDA84CE50Z,Navy Blue Wide Pattern Bomber Collar Zippered Knitwear Cardigan,trendyol,Women's Watches,909 EGP,1399 EGP,35%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z42550082C4FCDA84CE50Z/45/1767014890/349fb203-6d7a-489f-8ac7-525c4cf3e356.jpg,https://f.nooncdn.com/p/pzsku/Z42550082C4FCDA84CE50Z/45/1767014890/349fb203-6d7a-489f-8ac7-525c4cf3e356.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/navy-blue-wide-pattern-bomber-collar-zippered-knitwear-cardigan/p/?o=Z42550082C4FCDA84CE50Z,2026-03-28T20:23:12.566219
noon,Z3A2DEBEDFEA580D30A77Z,"Sports Shorts for Men - side pocket drawstring athletic Shorts for Running, Gym and Workout Sport - Lightweight and breathable",Nileton,Women's Watches,325 EGP,475 EGP,32%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z3A2DEBEDFEA580D30A77Z/45/1763388671/12215da4-ef5c-4aaf-84ba-d73b7da8c20c.jpg,https://f.nooncdn.com/p/pzsku/Z3A2DEBEDFEA580D30A77Z/45/1763388671/12215da4-ef5c-4aaf-84ba-d73b7da8c20c.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/sports-shorts-for-men-side-pocket-drawstring-athletic-shorts-for-running-gym-and-workout-sport-lightweight-and-breathable/p/?o=Z3A2DEBEDFEA580D30A77Z,2026-03-28T20:23:12.566224
noon,ZCC5D5FF950AC768DC309Z,Sport Sweatpants Wide Leg With Line â High Waist - Side Pockets,Nileton,Women's Watches,425 EGP,630 EGP,33%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZCC5D5FF950AC768DC309Z/45/1746272733/10225ee7-5fb2-4ae5-bc3b-8e4fad78c227.jpg,https://f.nooncdn.com/p/pzsku/ZCC5D5FF950AC768DC309Z/45/1746272733/10225ee7-5fb2-4ae5-bc3b-8e4fad78c227.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/sport-sweatpants-wide-leg-with-line-high-waist-side-pockets/p/?o=ZCC5D5FF950AC768DC309Z,2026-03-28T20:23:12.566228
noon,Z48C3BF81595E17785513Z,Short Sleeve Top,cloud,Women's Watches,,450 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/0638a056f32451e18244643f22824952|pzsku/Z48C3BF81595E17785513Z/45/1769016243/2c932fa9-a621-4a9d-8635-4c00b5d7253c.jpg,https://f.nooncdn.com/p/0638a056f32451e18244643f22824952|pzsku/Z48C3BF81595E17785513Z/45/1769016243/2c932fa9-a621-4a9d-8635-4c00b5d7253c.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/short-sleeve-top/p/?o=Z48C3BF81595E17785513Z,2026-03-28T20:23:12.566232
noon,Z8F8851A3ADB01BC4E392Z,High Coal Neck Long Sleeves (Cookies),Carina,Women's Watches,206 EGP,245 EGP,16%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/c629f51ed9815f3e9b7a3c234f4d230b|pzsku/Z8F8851A3ADB01BC4E392Z/45/1768999068/5ab2cba6-7315-41b1-86b4-53b3cd3af190.jpg,https://f.nooncdn.com/p/c629f51ed9815f3e9b7a3c234f4d230b|pzsku/Z8F8851A3ADB01BC4E392Z/45/1768999068/5ab2cba6-7315-41b1-86b4-53b3cd3af190.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/high-coal-neck-long-sleeves-cookies/p/?o=Z8F8851A3ADB01BC4E392Z,2026-03-28T20:23:12.566236
noon,ZD22A78E37EA64A81C1E4Z,Women'S Ua Speed Swift Running Shoes,UNDER ARMOUR,Women's Watches,2466 EGP,6850 EGP,64%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZD22A78E37EA64A81C1E4Z/45/_/1737646701/5be079ca-d4cd-4dd8-ba98-25c954f8743c.jpg,https://f.nooncdn.com/p/pzsku/ZD22A78E37EA64A81C1E4Z/45/_/1737646701/5be079ca-d4cd-4dd8-ba98-25c954f8743c.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/women-s-ua-speed-swift-running-shoes/p/?o=ZD22A78E37EA64A81C1E4Z,2026-03-28T20:23:12.566240
noon,Z3A6A9C853719F27E0B1AZ,"A sleek, modern choker in 18k gold-plated stainless steel, featuring a simple twisted chain adorned with delicate faux beads and a thin clasp â perfect for everyday wear.",Luxuria,Women's Watches,,220 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z3A6A9C853719F27E0B1AZ/45/1761819182/109a915e-fa20-48bf-9c54-e9fd4cd11cbf.jpg,https://f.nooncdn.com/p/pzsku/Z3A6A9C853719F27E0B1AZ/45/1761819182/109a915e-fa20-48bf-9c54-e9fd4cd11cbf.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/a-sleek-modern-choker-in-18k-gold-plated-stainless-steel-featuring-a-simple-twisted-chain-adorned-with-delicate-faux-beads-and-a-thin-clasp-perfect-for-everyday-wear/p/?o=Z3A6A9C853719F27E0B1AZ,2026-03-28T20:23:12.566244
noon,Z89BDF59B0F591F6B2BD5Z,Mink Cotton Blended Linen Look Oversize Wide Fit Woven Shirt,trendyol,Women's Watches,580 EGP,1599 EGP,64%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z89BDF59B0F591F6B2BD5Z/45/1767015167/e58d0e70-af17-4e47-ae9e-9ee4e597aacf.jpg,https://f.nooncdn.com/p/pzsku/Z89BDF59B0F591F6B2BD5Z/45/1767015167/e58d0e70-af17-4e47-ae9e-9ee4e597aacf.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/mink-cotton-blended-linen-look-oversize-wide-fit-woven-shirt/p/?o=Z89BDF59B0F591F6B2BD5Z,2026-03-28T20:23:12.566248
noon,Z054F39AB4E38E6B2A19DZ,Club Aldo Casual Ballerina Shoes â Perfect for Daily Comfort,Clubaldo,Women's Watches,295 EGP,500 EGP,41%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z054F39AB4E38E6B2A19DZ/45/_/1772100330/c8de4058-e127-4b3c-aff1-b5e27ece6afd.jpg,https://f.nooncdn.com/p/pzsku/Z054F39AB4E38E6B2A19DZ/45/_/1772100330/c8de4058-e127-4b3c-aff1-b5e27ece6afd.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/club-aldo-casual-ballerina-shoes-perfect-for-daily-comfort/p/?o=Z054F39AB4E38E6B2A19DZ,2026-03-28T20:23:12.566252
noon,N70205170V,"Full-rimed Hexagon Sunglasses 4451, 50, 6802, 71",Ray-Ban,Women's Watches,6275 EGP,12550 EGP,50%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pnsku/N70205170V/45/_/1770123067/0e4ba68a-f593-4f19-9e04-e61b3627c203.jpg,https://f.nooncdn.com/p/pnsku/N70205170V/45/_/1770123067/0e4ba68a-f593-4f19-9e04-e61b3627c203.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/full-rimed-hexagon-sunglasses-4451-50-6802-71/p/?o=N70205170V,2026-03-28T20:23:12.566256
noon,ZA31D91322C6F3B2ACEA2Z,Headband Bows - Bright Colors,Little B,Women's Watches,,220 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZA31D91322C6F3B2ACEA2Z/45/_/1771495654/08abf494-f103-4e59-9604-10dd91b3ace4.jpg,https://f.nooncdn.com/p/pzsku/ZA31D91322C6F3B2ACEA2Z/45/_/1771495654/08abf494-f103-4e59-9604-10dd91b3ace4.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/headband-bows-bright-colors/p/?o=ZA31D91322C6F3B2ACEA2Z,2026-03-28T20:23:12.566260
noon,Z18F5EB2733B823BE07B5Z,Vintage Minimalist Thin Chain Waist Chain,Shein,Women's Watches,249 EGP,500 EGP,50%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z18F5EB2733B823BE07B5Z/45/1749577979/06b57e8e-aaeb-4b4f-8982-f44915044197.jpg,https://f.nooncdn.com/p/pzsku/Z18F5EB2733B823BE07B5Z/45/1749577979/06b57e8e-aaeb-4b4f-8982-f44915044197.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/vintage-minimalist-thin-chain-waist-chain/p/?o=Z18F5EB2733B823BE07B5Z,2026-03-28T20:23:12.566264
noon,ZD5995520244ABC9C7229Z,Anta Slip-On 2 Training Shoes,,Women's Watches,1544 EGP,1632 EGP,5%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZD5995520244ABC9C7229Z/45/_/1773739657/4dce2d51-74cb-42f5-86f9-a0f026b32c1b.jpg,https://f.nooncdn.com/p/pzsku/ZD5995520244ABC9C7229Z/45/_/1773739657/4dce2d51-74cb-42f5-86f9-a0f026b32c1b.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/anta-slip-on-2-training-shoes/p/?o=ZD5995520244ABC9C7229Z,2026-03-28T20:23:12.566269
noon,Z45B9A113FA74191D3837Z,W Nike Revolution 8,Nike,Women's Watches,3510 EGP,6749.01 EGP,48%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z45B9A113FA74191D3837Z/45/1760521306/c072568c-abdd-4b91-8c6a-24360534c788.jpg,https://f.nooncdn.com/p/pzsku/Z45B9A113FA74191D3837Z/45/1760521306/c072568c-abdd-4b91-8c6a-24360534c788.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/w-nike-revolution-8/p/?o=Z45B9A113FA74191D3837Z,2026-03-28T20:23:12.566277
noon,ZEC143BD87FBBCC3C5F91Z,Girly Cotton Plain Pantyhose,Carina,Women's Watches,208 EGP,279.99 EGP,26%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZEC143BD87FBBCC3C5F91Z/45/1750580165/c9c2751d-fc33-448f-8ef1-729d009b099b.jpg,https://f.nooncdn.com/p/pzsku/ZEC143BD87FBBCC3C5F91Z/45/1750580165/c9c2751d-fc33-448f-8ef1-729d009b099b.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/girly-cotton-plain-pantyhose/p/?o=ZEC143BD87FBBCC3C5F91Z,2026-03-28T20:23:12.566283
noon,Z3EAED926C546ADA647F0Z,V-Neck Short Sleeve Top,cloud,Women's Watches,,450 EGP,,,,In Stock,Noon,,,,https://f.nooncdn.com/p/0638a056f32451e18244643f22824952|pzsku/Z3EAED926C546ADA647F0Z/45/1769016246/ab94eebf-ee0c-4581-b6cd-4971bcb98662.jpg,https://f.nooncdn.com/p/0638a056f32451e18244643f22824952|pzsku/Z3EAED926C546ADA647F0Z/45/1769016246/ab94eebf-ee0c-4581-b6cd-4971bcb98662.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/v-neck-short-sleeve-top/p/?o=Z3EAED926C546ADA647F0Z,2026-03-28T20:23:12.566286
noon,ZD5B4C0B5CAD47F969811Z,Purple Woman Relax Fit Crew Neck Basic Knit Pullover Casual,DeFacto,Women's Watches,359 EGP,599 EGP,40%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/ZD5B4C0B5CAD47F969811Z/45/1765374415/e989a7e3-a1a8-4a81-bc5d-bf83e30f242e.jpg,https://f.nooncdn.com/p/pzsku/ZD5B4C0B5CAD47F969811Z/45/1765374415/e989a7e3-a1a8-4a81-bc5d-bf83e30f242e.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/purple-woman-relax-fit-crew-neck-basic-knit-pullover-casual/p/?o=ZD5B4C0B5CAD47F969811Z,2026-03-28T20:23:12.566290
noon,Z6CB080EC6573072471C0Z,Onlwauw Mid Wide Dnm Bj025 Oy,ONLY,Women's Watches,713 EGP,2299 EGP,69%,,,In Stock,Noon,,,,https://f.nooncdn.com/p/pzsku/Z6CB080EC6573072471C0Z/45/1750843233/cc7b9843-55c8-4a7b-9d04-3ff138695487.jpg,https://f.nooncdn.com/p/pzsku/Z6CB080EC6573072471C0Z/45/1750843233/cc7b9843-55c8-4a7b-9d04-3ff138695487.jpg,,,,,,,,,,,https://www.noon.com/egypt-en/onlwauw-mid-wide-dnm-bj025-oy/p/?o=Z6CB080EC6573072471C0Z,2026-03-28T20:23:12.566294
